original_id	counterfactual_id	negation_additions	negation_deletions	affect word_additions	affect word_deletions	gender word_additions	gender word_deletions	identity word_additions	identity word_deletions	hedges_additions	hedges_deletions	hate words_additions	hate words_deletions
19703	19703p	False	False	False	False	False	False	False	False	False	False	False	False
19704	19704p	False	False	True	False	False	False	False	False	False	False	False	False
19705	19705p	False	True	False	False	False	False	False	False	False	False	False	False
19706	19706p	False	False	False	False	False	False	False	False	False	False	False	False
19707	19707p	False	False	True	False	False	False	False	False	False	False	False	False
19708	19708p	False	False	False	False	False	False	False	False	False	False	False	True
19709	19709p	False	False	False	False	False	False	False	False	False	False	False	False
19710	19710p	False	False	False	False	False	False	False	False	False	False	False	False
19711	19711p	False	False	True	False	False	False	False	False	True	False	False	False
19712	19712p	False	False	False	False	False	False	False	False	True	False	True	False
19713	19713p	False	False	False	False	False	False	False	False	False	False	False	False
19714	19714p	False	False	True	True	False	False	False	False	False	False	False	False
19715	19715p	True	False	True	False	False	False	False	False	False	False	False	False
19716	19716p	False	False	True	False	False	False	False	False	False	False	False	False
19717	19717p	True	False	False	False	False	False	False	False	False	False	False	False
19718	19718p	False	False	True	False	False	False	False	False	False	False	False	False
19719	19719p	False	False	False	False	False	False	False	False	False	False	False	False
19720	19720p	False	False	False	False	False	False	False	False	False	False	False	False
19722	19722p	True	False	True	False	False	False	False	False	False	False	False	False
19723	19723p	False	False	False	False	False	False	False	False	False	False	False	False
19724	19724p	False	False	True	False	False	False	False	False	False	False	False	False
19725	19725p	False	False	True	False	False	False	False	False	False	False	False	False
19726	19726p	False	False	False	False	False	False	False	False	False	False	False	False
19727	19727p	False	False	False	False	False	True	False	False	False	False	False	False
19728	19728p	False	False	False	False	False	False	False	True	False	False	False	True
19729	19729p	False	False	True	False	False	False	False	False	False	False	False	True
19730	19730p	False	False	False	False	False	False	False	False	False	False	False	False
19731	19731p	False	False	True	False	False	False	False	False	True	False	False	False
19732	19732p	False	False	False	False	False	False	False	False	False	False	False	False
19733	19733p	False	False	False	False	False	False	False	False	False	False	False	False
19734	19734p	False	False	True	False	False	False	False	False	False	False	False	False
19735	19735p	False	False	False	False	False	False	False	False	False	False	False	False
19736	19736p	False	False	False	True	False	False	False	False	False	False	False	False
19738	19738p	False	False	True	False	False	False	False	False	False	False	True	False
19739	19739p	False	False	True	False	False	False	False	False	False	False	False	False
19740	19740p	False	False	False	False	False	False	False	False	False	False	False	False
19741	19741p	False	False	False	False	False	False	False	False	False	False	False	False
19742	19742p	False	False	False	False	False	False	False	False	False	False	False	True
19743	19743p	False	False	False	False	False	False	False	False	False	False	False	False
19744	19744p	False	False	False	False	False	False	False	False	False	False	False	False
19745	19745p	False	False	True	False	False	False	False	False	False	False	False	False
19746	19746p	False	False	False	False	False	False	False	False	False	False	False	False
19747	19747p	False	False	False	False	False	False	False	False	False	False	False	False
19748	19748p	False	False	True	False	False	False	False	False	False	True	False	False
19749	19749p	False	False	False	False	False	False	False	False	False	False	False	False
19750	19750p	False	False	True	False	True	False	False	False	False	False	False	False
19751	19751p	False	False	True	False	False	False	False	False	False	False	False	False
19752	19752p	False	False	False	False	False	False	False	False	False	False	False	False
19753	19753p	False	False	True	False	True	False	False	False	False	False	False	False
19754	19754p	False	False	True	False	True	False	False	False	False	False	False	False
19755	19755p	False	False	True	False	False	False	False	False	False	False	False	False
19756	19756p	True	False	True	False	False	True	False	False	False	False	True	False
19757	19757p	False	False	True	False	False	False	False	False	True	False	False	False
19758	19758p	False	False	True	False	False	False	False	False	False	False	False	False
19759	19759p	False	False	True	False	False	False	False	False	False	False	False	False
19760	19760p	False	False	False	False	False	False	False	False	True	False	False	False
19761	19761p	False	False	True	True	False	False	False	False	False	False	False	False
19762	19762p	False	False	True	False	False	False	False	False	False	False	False	False
19763	19763p	False	False	True	False	False	False	False	False	False	False	False	False
19764	19764p	False	False	True	False	False	False	False	False	False	False	False	False
19765	19765p	False	False	False	False	False	False	False	False	False	False	False	False
19766	19766p	False	False	True	False	False	False	False	False	False	False	False	False
19767	19767p	False	False	True	False	False	False	False	False	False	False	False	False
19769	19769p	True	False	False	False	False	False	False	False	False	False	False	False
19770	19770p	False	False	True	False	False	False	False	False	False	False	False	False
19771	19771p	False	False	True	True	False	False	False	False	False	False	False	False
19772	19772p	False	False	True	True	False	False	False	False	False	False	False	False
19775	19775p	False	False	False	False	False	False	False	False	True	False	False	False
19776	19776p	False	False	True	False	False	False	False	False	False	False	False	False
19777	19777p	True	False	True	False	False	False	False	False	True	False	False	False
19778	19778p	False	False	False	True	False	False	False	False	False	False	False	True
19779	19779p	False	False	False	False	False	False	False	False	False	False	False	False
19780	19780p	False	False	True	False	True	False	False	False	False	False	False	False
19781	19781p	False	False	True	True	False	False	False	False	False	False	False	False
19782	19782p	False	False	True	False	False	False	False	False	False	False	False	False
19783	19783p	False	True	False	False	False	False	False	False	False	False	False	False
19784	19784p	False	False	False	False	False	False	False	False	False	False	False	False
19785	19785p	False	False	False	True	False	False	False	False	False	False	False	False
19786	19786p	False	False	True	False	False	False	False	False	False	False	False	False
19787	19787p	False	False	False	False	False	False	False	False	False	False	False	False
19788	19788p	False	False	True	False	False	False	False	False	False	False	False	False
19789	19789p	False	False	True	False	False	False	False	False	False	False	False	False
19790	19790p	False	False	False	False	False	False	False	False	False	False	False	False
19791	19791p	False	False	False	False	True	False	True	False	False	False	True	False
19792	19792p	False	False	True	True	False	False	False	False	False	False	True	True
19793	19793p	False	False	False	False	False	False	False	False	False	False	False	False
19794	19794p	False	False	False	False	False	False	False	False	False	False	False	False
19795	19795p	False	False	False	False	False	False	False	False	False	False	False	False
19796	19796p	False	False	True	False	False	False	False	False	False	False	False	False
19797	19797p	False	False	False	False	False	False	False	False	False	False	False	False
19798	19798p	False	False	True	False	False	False	False	False	False	False	True	False
19799	19799p	False	False	False	False	False	False	False	False	False	False	False	False
19800	19800p	True	False	False	False	False	False	False	False	False	False	False	False
19801	19801p	False	False	False	False	False	False	False	True	False	False	False	True
19802	19802p	False	True	False	False	False	False	False	False	False	False	False	False
19803	19803p	True	False	False	False	False	False	False	False	False	False	False	False
19804	19804p	False	False	False	False	False	False	False	False	False	False	False	False
19805	19805p	False	False	True	True	False	False	False	False	False	False	False	False
19806	19806p	False	False	True	True	False	False	False	False	False	False	False	False
19807	19807p	False	False	True	False	False	False	False	False	False	False	False	False
19808	19808p	False	False	True	False	False	False	False	False	False	False	False	False
19809	19809p	False	False	True	True	False	False	False	False	False	False	False	False
19810	19810p	False	False	True	False	False	False	False	False	False	False	False	False
19811	19811p	False	False	True	False	False	False	False	False	False	False	False	False
19812	19812p	False	False	True	True	False	False	False	False	False	False	False	False
19813	19813p	False	False	True	True	False	False	False	False	False	False	False	False
19814	19814p	False	False	True	False	False	False	False	False	False	False	False	False
19815	19815p	False	False	False	False	False	False	False	False	False	False	False	False
19816	19816p	False	False	False	False	False	False	False	False	False	False	False	False
19817	19817p	False	True	False	False	False	False	False	False	False	False	False	True
19818	19818p	False	False	False	False	False	False	False	False	False	False	True	False
19819	19819p	False	False	True	False	False	False	False	False	False	False	False	False
19820	19820p	True	False	False	False	False	False	False	False	False	False	False	False
19821	19821p	False	False	False	False	False	False	False	False	False	False	False	True
19822	19822p	False	False	False	False	False	False	False	False	False	False	False	True
19823	19823p	False	False	False	False	False	False	False	False	False	False	False	False
19824	19824p	False	False	True	False	False	False	False	False	False	False	False	False
19825	19825p	True	False	False	False	False	False	False	False	True	False	False	False
19826	19826p	False	False	False	False	False	False	False	False	False	False	False	False
19827	19827p	False	False	False	False	False	False	False	False	False	False	False	False
19828	19828p	False	False	False	False	False	False	False	False	False	False	False	False
19829	19829p	False	False	True	False	True	False	False	False	False	False	False	False
19830	19830p	False	False	False	False	False	False	False	False	False	False	False	False
19831	19831p	False	False	False	False	True	False	False	False	False	False	False	True
19833	19833p	False	False	False	False	False	False	False	False	False	False	False	True
19834	19834p	False	False	False	False	False	False	False	False	False	False	False	True
19835	19835p	False	False	False	False	False	False	False	False	False	False	False	False
19836	19836p	False	False	True	False	False	False	False	False	False	False	False	False
19837	19837p	False	False	True	False	False	False	False	False	False	False	False	False
19838	19838p	False	False	False	False	False	False	False	False	False	False	False	True
19839	19839p	True	False	True	False	False	False	True	False	False	False	True	False
19840	19840p	False	False	False	False	True	False	False	False	False	False	False	True
19841	19841p	False	False	True	False	False	False	False	False	False	False	False	False
19842	19842p	False	False	False	False	False	False	False	False	False	False	False	False
19843	19843p	False	False	False	False	False	False	False	False	False	False	False	False
19844	19844p	False	False	False	False	False	False	False	False	False	False	False	True
19845	19845p	False	False	True	False	False	False	False	False	False	False	False	False
19846	19846p	False	False	False	False	False	False	False	False	False	False	False	True
19847	19847p	False	False	False	False	False	False	False	False	False	False	False	False
19848	19848p	False	False	True	False	False	False	False	False	False	False	False	False
19849	19849p	False	False	False	False	True	False	False	False	False	False	False	False
19850	19850p	False	False	True	False	False	False	False	False	True	True	False	False
19851	19851p	False	False	True	False	False	False	False	False	False	False	False	False
19852	19852p	False	False	True	False	False	False	False	False	False	False	False	False
19853	19853p	False	False	True	False	False	False	False	False	False	False	False	False
19854	19854p	False	False	False	False	False	False	False	False	False	False	True	False
19855	19855p	False	False	False	False	False	False	False	False	False	False	True	False
19856	19856p	False	False	False	False	False	False	False	True	False	False	False	True
19857	19857p	False	False	False	False	True	False	False	False	False	False	False	False
19858	19858p	False	False	False	False	False	False	True	False	False	False	True	False
19859	19859p	False	False	False	False	False	False	False	False	False	False	False	True
19860	19860p	False	False	True	False	False	False	False	False	False	False	False	False
19861	19861p	False	False	False	False	False	False	False	False	False	False	False	False
19862	19862p	False	False	True	True	False	False	False	False	False	False	False	False
19863	19863p	False	False	False	False	False	False	False	False	False	False	False	False
19864	19864p	False	False	False	False	False	False	False	False	False	False	True	False
19865	19865p	False	False	False	False	False	False	False	False	False	False	False	True
19866	19866p	False	False	False	False	False	False	False	False	False	False	False	False
19867	19867p	False	False	True	False	False	False	False	False	True	False	False	True
19868	19868p	False	False	False	False	False	False	False	False	False	False	True	False
19869	19869p	False	False	False	False	False	False	False	False	False	False	False	False
19870	19870p	False	False	False	True	True	False	False	False	False	False	False	False
19871	19871p	False	False	False	True	False	False	False	False	False	False	False	False
19872	19872p	False	False	False	False	False	False	False	False	False	False	False	False
19873	19873p	False	False	False	False	False	False	False	False	False	False	False	False
19874	19874p	False	False	True	False	False	False	True	False	False	False	True	False
19875	19875p	False	False	True	True	False	False	False	False	False	False	False	False
19877	19877p	False	False	False	False	False	False	False	False	False	False	True	False
19878	19878p	False	False	False	False	False	False	False	False	False	False	False	False
19879	19879p	False	False	False	False	False	False	False	False	False	False	False	False
19880	19880p	False	False	False	False	False	False	False	False	False	False	False	False
19882	19882p	False	False	True	False	False	False	False	False	False	False	False	False
19883	19883p	False	False	False	False	False	False	False	False	False	False	False	False
19884	19884p	False	False	True	False	False	False	False	False	False	False	False	False
19885	19885p	False	False	False	False	False	False	True	False	False	False	True	True
19886	19886p	False	False	False	True	False	False	False	False	False	False	False	False
19887	19887p	True	False	False	False	False	False	True	False	False	False	True	False
19888	19888p	False	False	False	False	False	True	False	False	False	False	False	False
19889	19889p	False	False	False	False	False	False	False	False	False	False	True	False
19890	19890p	False	False	False	False	False	False	False	False	False	False	False	False
19891	19891p	False	False	False	False	False	False	False	False	False	False	False	False
19892	19892p	False	False	False	False	False	False	False	False	False	False	False	False
19893	19893p	False	False	True	False	False	False	False	False	False	False	False	False
19894	19894p	False	False	True	False	False	False	False	False	False	False	False	False
19895	19895p	False	False	False	False	True	False	False	False	True	True	False	False
19896	19896p	False	False	False	True	False	False	False	False	False	False	False	False
19897	19897p	False	False	True	False	False	False	False	False	False	False	True	False
19898	19898p	False	False	False	False	False	False	False	False	False	False	True	False
19899	19899p	False	False	False	False	False	False	False	False	False	False	False	False
19900	19900p	False	False	False	False	True	False	False	False	False	False	False	False
19901	19901p	False	False	False	False	False	False	False	False	False	False	False	False
19902	19902p	False	False	True	True	False	False	False	False	False	False	False	False
19903	19903p	False	False	False	False	False	False	False	False	False	False	False	False
19904	19904p	True	False	False	True	False	False	False	False	False	False	False	False
19905	19905p	False	False	True	True	False	False	False	False	False	False	False	False
19906	19906p	False	False	True	False	False	False	False	False	False	False	False	False
19908	19908p	False	False	False	False	False	False	False	False	False	True	False	True
19909	19909p	False	False	False	False	False	False	False	False	False	False	False	True
19910	19910p	False	False	False	False	False	False	False	False	False	False	False	False
19911	19911p	False	False	False	True	False	False	False	False	False	False	False	False
19912	19912p	False	False	True	True	False	False	False	False	False	False	False	False
19913	19913p	False	False	False	True	False	False	False	False	True	False	False	False
19914	19914p	False	False	False	False	False	False	False	False	False	False	False	False
19915	19915p	False	False	False	False	False	False	False	False	False	False	False	True
19916	19916p	False	False	False	True	False	False	False	False	False	False	False	False
19917	19917p	False	False	False	False	False	False	False	False	False	False	False	False
19918	19918p	False	False	False	False	False	False	False	False	False	False	False	False
19919	19919p	False	False	False	False	False	False	False	False	False	False	False	False
19920	19920p	False	False	False	False	True	False	False	False	False	False	False	False
19921	19921p	False	False	False	False	False	False	True	False	False	False	True	False
19922	19922p	False	False	False	False	False	True	False	False	False	False	False	False
19923	19923p	False	False	False	True	False	False	False	False	False	False	False	False
19924	19924p	False	False	True	False	False	False	False	False	False	False	False	False
19925	19925p	False	False	False	True	False	False	False	False	False	False	False	True
19926	19926p	True	False	True	True	False	False	False	False	False	False	False	False
19927	19927p	False	False	True	False	False	False	False	False	False	False	False	False
19928	19928p	False	False	False	False	False	False	True	False	False	False	True	True
19929	19929p	False	False	False	False	True	False	False	False	False	False	False	True
19930	19930p	False	False	False	False	False	False	False	False	False	False	False	True
19931	19931p	False	False	True	True	False	True	False	False	False	False	False	False
19932	19932p	True	False	False	False	False	False	False	False	False	False	False	False
19933	19933p	False	False	True	False	False	False	False	False	False	False	False	False
19934	19934p	False	False	True	False	False	False	False	False	False	False	False	False
19935	19935p	False	False	True	False	False	True	False	False	False	False	False	False
19936	19936p	False	False	False	False	False	False	False	False	False	False	False	False
19937	19937p	False	False	False	False	False	False	False	True	False	False	False	True
19938	19938p	False	False	False	False	False	False	False	False	False	False	False	False
19939	19939p	False	False	False	True	False	False	False	False	False	False	False	False
19940	19940p	False	False	True	False	False	False	False	False	False	False	False	False
19941	19941p	False	False	False	False	False	True	False	False	False	False	False	False
19942	19942p	False	False	False	False	False	False	False	False	False	False	False	False
19944	19944p	False	True	False	False	False	False	False	False	False	False	False	False
19945	19945p	False	False	False	False	False	False	True	False	False	False	True	False
19946	19946p	False	False	False	False	False	False	False	False	False	False	True	False
19947	19947p	True	False	True	False	False	False	False	False	False	False	False	False
19948	19948p	False	True	False	True	False	False	False	False	False	False	False	False
19949	19949p	False	False	False	False	False	False	False	False	True	False	False	False
19950	19950p	False	False	False	True	False	False	False	False	False	False	True	True
19951	19951p	False	True	False	False	False	False	False	False	False	False	False	True
19952	19952p	False	False	False	False	False	False	False	False	False	False	True	False
19953	19953p	False	False	False	False	False	True	False	False	False	False	False	False
19954	19954p	False	False	True	False	True	False	False	False	False	False	False	False
19955	19955p	True	False	True	False	False	False	False	False	False	False	False	False
19956	19956p	False	False	False	False	False	False	False	False	False	False	False	False
19957	19957p	False	False	False	False	False	False	True	False	False	False	True	False
19958	19958p	False	False	True	True	False	False	False	False	False	False	False	False
19959	19959p	False	False	False	False	False	False	False	False	False	False	False	False
19960	19960p	False	False	True	True	False	False	False	False	False	False	False	False
19961	19961p	False	False	True	False	False	False	False	False	True	False	False	False
19963	19963p	False	False	True	True	False	False	False	False	False	False	False	True
19964	19964p	False	False	True	False	False	False	False	False	False	False	False	False
19965	19965p	False	False	False	False	False	False	False	False	False	False	True	True
19966	19966p	False	False	True	True	True	False	True	False	False	False	True	True
19967	19967p	False	False	True	True	False	False	False	False	False	False	False	False
19968	19968p	False	False	False	False	False	False	False	False	True	False	False	False
19969	19969p	False	False	True	True	False	True	False	True	False	False	False	True
19970	19970p	False	False	True	False	False	False	False	False	False	False	True	False
19971	19971p	False	False	False	False	False	False	False	False	True	False	False	True
19972	19972p	False	False	False	True	False	False	False	False	False	False	False	False
19973	19973p	False	False	False	True	False	False	False	False	False	False	False	False
19974	19974p	False	False	True	True	True	True	False	False	False	False	False	False
19975	19975p	False	False	False	False	False	False	False	False	False	False	False	False
19976	19976p	False	False	False	False	False	False	False	False	False	False	False	False
19977	19977p	False	False	False	False	False	False	False	False	False	False	False	True
19978	19978p	False	False	False	False	True	False	False	False	False	False	False	False
19979	19979p	False	False	True	True	False	True	False	False	False	False	False	False
19980	19980p	False	False	True	False	False	False	False	False	True	False	False	False
19981	19981p	False	False	True	True	False	False	False	False	True	False	False	False
19982	19982p	False	False	False	False	False	True	False	False	False	False	False	False
19983	19983p	False	False	False	False	False	False	True	False	False	False	True	False
19985	19985p	False	False	False	False	False	False	False	False	False	False	False	True
19986	19986p	False	False	True	False	False	False	False	False	False	False	False	False
19987	19987p	False	False	True	False	False	False	False	False	False	False	False	True
19988	19988p	False	False	False	False	False	False	False	False	False	False	False	False
19989	19989p	False	False	True	True	False	False	False	False	False	False	False	False
19990	19990p	True	False	False	True	False	False	False	False	False	False	False	True
19991	19991p	False	False	False	False	False	False	False	False	False	False	False	False
19992	19992p	False	False	True	False	False	False	False	False	False	False	False	False
19993	19993p	False	False	True	True	False	False	False	False	False	False	True	True
19994	19994p	False	False	False	False	False	False	False	False	False	False	True	False
19995	19995p	False	False	False	False	True	False	False	False	False	False	False	False
19996	19996p	False	False	True	False	True	False	False	False	False	False	False	False
19997	19997p	False	False	False	True	False	False	False	False	False	False	False	False
19998	19998p	True	False	True	True	False	False	False	False	False	False	True	True
19999	19999p	True	False	True	False	True	False	False	False	False	False	True	False
20000	20000p	True	False	True	False	False	False	False	False	False	False	False	False
20001	20001p	True	True	False	False	False	False	False	False	False	False	False	False
20002	20002p	False	False	True	True	True	False	False	False	False	False	False	False
20003	20003p	False	False	False	False	False	False	False	False	False	False	False	False
20004	20004p	True	False	False	False	False	False	False	False	False	False	False	False
20005	20005p	False	True	False	True	False	True	False	False	False	False	False	False
20006	20006p	False	False	False	False	True	False	False	False	False	False	False	False
20007	20007p	False	False	False	False	False	False	False	False	False	False	True	False
20008	20008p	False	False	False	True	False	False	True	False	False	False	True	True
20009	20009p	False	False	False	False	False	False	False	False	False	False	False	False
20010	20010p	False	False	False	False	False	False	False	False	False	False	False	False
20011	20011p	False	False	True	False	False	False	False	False	False	False	False	False
20012	20012p	False	False	False	False	True	False	False	False	False	False	False	False
20013	20013p	False	False	False	False	True	False	False	False	False	False	False	False
20014	20014p	False	False	False	False	False	False	False	False	False	False	False	False
20015	20015p	False	True	False	False	False	False	False	False	False	False	False	False
20016	20016p	False	False	False	False	True	False	False	False	False	False	False	False
20017	20017p	False	False	True	False	False	False	False	False	False	False	False	False
20018	20018p	False	False	False	False	True	False	False	False	False	False	False	False
20019	20019p	False	False	False	False	False	False	False	False	False	False	False	False
20020	20020p	False	False	False	False	False	False	False	False	False	False	False	False
20021	20021p	False	False	True	False	False	False	False	False	True	False	False	False
20022	20022p	False	False	True	False	False	False	False	False	False	False	False	False
20023	20023p	False	False	False	False	False	False	False	False	False	False	False	True
20024	20024p	False	False	False	False	False	False	False	False	False	False	False	False
20025	20025p	False	False	False	False	False	False	True	False	False	False	True	False
20026	20026p	False	False	False	True	False	False	False	False	False	False	True	True
20027	20027p	False	False	True	False	False	False	False	False	False	False	False	False
20028	20028p	False	False	True	False	False	False	False	False	True	False	False	False
20029	20029p	False	True	False	True	False	False	False	False	False	False	False	False
20030	20030p	False	False	False	False	False	False	False	False	False	False	False	False
20031	20031p	False	False	False	False	False	False	False	False	False	False	False	False
20032	20032p	False	False	False	False	False	False	False	False	False	False	False	False
20033	20033p	False	False	False	False	False	False	False	False	False	False	False	False
20034	20034p	True	False	False	False	False	False	False	False	False	False	True	False
20035	20035p	False	False	True	True	False	False	False	False	False	False	True	True
20036	20036p	False	False	False	False	False	False	False	False	False	False	False	False
20037	20037p	False	False	False	False	False	False	False	False	False	False	False	False
20038	20038p	False	False	False	False	False	False	False	False	False	False	False	False
20039	20039p	False	False	True	False	False	False	False	False	False	False	False	False
20041	20041p	True	False	False	True	False	False	False	False	False	False	False	False
20043	20043p	False	False	False	False	False	False	False	False	False	False	False	False
20044	20044p	False	False	False	False	False	False	False	False	False	False	False	False
20045	20045p	False	False	False	False	False	False	False	False	False	False	False	False
20046	20046p	False	False	False	False	False	False	False	False	False	False	True	False
20047	20047p	False	True	True	False	False	False	False	False	False	False	False	False
20048	20048p	False	False	True	False	False	False	False	False	False	False	False	False
20049	20049p	False	False	True	False	False	False	False	False	False	False	False	False
20050	20050p	False	False	False	False	False	False	False	False	False	False	False	False
20051	20051p	False	False	True	True	False	False	False	False	False	False	False	False
20052	20052p	False	True	False	False	False	False	False	False	False	False	False	False
20053	20053p	False	False	False	False	True	False	False	False	False	False	False	False
20054	20054p	True	False	True	False	False	False	False	False	True	False	False	False
20055	20055p	False	True	False	True	True	False	False	False	False	False	False	False
20056	20056p	False	False	False	True	True	False	False	False	False	False	False	False
20057	20057p	False	False	True	True	False	False	False	False	False	False	False	False
20058	20058p	False	False	False	False	False	False	False	False	False	False	False	False
20059	20059p	False	True	True	False	False	False	False	False	False	False	True	False
20060	20060p	False	False	False	False	True	False	True	True	False	False	True	True
20061	20061p	False	False	False	False	False	False	True	False	False	False	True	False
20062	20062p	False	False	False	False	False	False	False	False	False	False	False	False
20063	20063p	False	False	True	False	True	False	False	False	False	False	False	False
20064	20064p	False	False	True	True	False	False	False	False	False	False	False	False
20065	20065p	False	False	True	False	False	False	False	False	False	False	False	False
20066	20066p	False	False	False	False	False	False	False	False	False	False	False	False
20067	20067p	False	False	False	False	False	False	False	False	False	False	False	False
20068	20068p	False	False	True	False	True	False	False	False	False	False	True	False
20069	20069p	True	False	True	False	False	False	False	False	False	False	False	False
20071	20071p	False	False	False	False	False	False	True	False	False	False	True	False
20072	20072p	False	False	True	False	False	False	False	False	True	False	False	False
20074	20074p	False	False	False	False	True	False	False	False	False	False	False	False
20075	20075p	False	False	True	False	False	False	False	False	False	False	False	False
20076	20076p	False	False	False	True	False	False	False	False	False	False	True	True
20077	20077p	True	False	False	False	False	False	False	False	False	False	False	False
20079	20079p	False	False	False	False	False	False	False	True	False	False	True	True
20080	20080p	False	False	False	False	False	False	False	False	False	False	False	False
20082	20082p	False	False	False	False	False	False	False	False	False	False	False	True
20083	20083p	False	False	False	False	False	False	False	False	False	False	False	False
20084	20084p	False	False	False	False	False	False	False	False	False	False	False	False
20085	20085p	False	False	True	True	False	False	False	False	False	False	False	False
20086	20086p	False	False	False	False	True	False	False	False	True	False	False	False
20087	20087p	True	False	True	False	True	False	True	False	True	False	True	False
20088	20088p	False	False	True	True	False	False	False	False	False	False	False	False
20089	20089p	False	False	False	False	False	False	False	False	False	False	False	True
20090	20090p	False	False	True	False	False	False	True	False	False	False	True	False
20091	20091p	False	False	False	False	False	False	False	False	False	False	False	False
20092	20092p	False	False	True	False	False	False	False	False	False	False	False	False
20093	20093p	False	False	True	True	False	False	False	False	False	False	False	False
20094	20094p	False	False	False	False	True	True	False	False	False	False	False	False
20096	20096p	False	False	False	False	False	False	False	False	False	False	False	False
20097	20097p	False	False	True	False	False	False	False	False	False	False	False	False
20098	20098p	False	False	False	False	True	False	False	False	False	False	False	False
20099	20099p	False	False	True	False	False	False	False	False	False	False	False	False
20100	20100p	False	False	True	False	False	False	False	False	False	False	False	False
20102	20102p	False	False	True	False	False	False	False	False	False	False	False	False
20103	20103p	False	False	False	False	False	False	False	False	False	False	False	False
20104	20104p	False	False	True	False	False	False	False	False	False	False	False	False
20106	20106p	False	False	False	True	False	False	False	False	False	False	True	False
20107	20107p	False	False	True	False	False	False	False	False	False	False	True	False
20109	20109p	False	False	True	False	False	False	False	False	False	False	True	False
20110	20110p	False	False	False	False	False	True	False	True	False	False	False	True
20111	20111p	False	False	False	True	False	False	False	False	False	False	False	False
20112	20112p	False	False	False	False	True	False	True	False	False	False	True	False
20113	20113p	False	False	True	False	False	False	False	False	True	False	False	False
20114	20114p	False	False	True	False	False	False	False	False	False	False	False	False
20115	20115p	False	False	False	False	False	False	False	False	False	False	False	False
